Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 1.5-2.5hr,D7,R1,FSC-H,SSC-H,4518,45.180,45.180
Invasion 1.5-2.5hr,D7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,mCherry-/GFP+,YL2-A,BL1-A,2860,28.600,63.302
Invasion 1.5-2.5hr,D7,mCherry+/GFP+,YL2-A,BL1-A,69,0.690,1.527
Invasion 1.5-2.5hr,D7,mCherry-/GFP-,YL2-A,BL1-A,524,5.240,11.598
Invasion 1.5-2.5hr,D7,mCherry+/GFP-,YL2-A,BL1-A,1065,10.650,23.572
Invasion 1.5-2.5hr,D7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R1,YL2-A,BL1-A,4518,45.180,45.180
Invasion 1.5-2.5hr,D7,R2,BL1-A,YL2-A,219,2.190,85.547
Invasion 1.5-2.5hr,D7,R4,BL1-A,YL2-A,17,0.170,6.641
Invasion 1.5-2.5hr,D7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,mCh+,BL1-A,YL2-A,256,2.560,2.560
Invasion 1.5-2.5hr,D7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R2,YL2-A,,219,2.190,2.190
Invasion 1.5-2.5hr,D7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R3,BL1-A,,2357,23.570,23.570
Invasion 1.5-2.5hr,D7,R3,BL1-A,YL2-A,2357,23.570,82.097
Invasion 1.5-2.5hr,D7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,GFP+,BL1-A,YL2-A,2871,28.710,28.710
Invasion 1.5-2.5hr,D7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R4,FSC-A,SSC-A,17,0.170,0.170
Invasion 1.5-2.5hr,D7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D7,R1,FSC-A,FSC-H,4518,45.180,45.180
Invasion 1.5-2.5hr,D7,LG1,,,256,2.560,2.560
Invasion 1.5-2.5hr,D8,GFP+,BL1-A,,243,2.430,4.928
Invasion 1.5-2.5hr,D8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R1,BL1-A,,4931,49.310,49.310
Invasion 1.5-2.5hr,D8,mCh+,YL2-A,,1635,16.350,33.158
Invasion 1.5-2.5hr,D8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R1,YL2-A,,4931,49.310,49.310
Invasion 1.5-2.5hr,D8,R1,FSC-H,SSC-H,4931,49.310,49.310
Invasion 1.5-2.5hr,D8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,mCherry-/GFP+,YL2-A,BL1-A,211,2.110,4.279
Invasion 1.5-2.5hr,D8,mCherry+/GFP+,YL2-A,BL1-A,35,0.350,0.710
Invasion 1.5-2.5hr,D8,mCherry-/GFP-,YL2-A,BL1-A,169,1.690,3.427
Invasion 1.5-2.5hr,D8,mCherry+/GFP-,YL2-A,BL1-A,4516,45.160,91.584
Invasion 1.5-2.5hr,D8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R1,YL2-A,BL1-A,4931,49.310,49.310
Invasion 1.5-2.5hr,D8,R2,BL1-A,YL2-A,1551,15.510,94.862
Invasion 1.5-2.5hr,D8,R4,BL1-A,YL2-A,20,0.200,1.223
Invasion 1.5-2.5hr,D8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,mCh+,BL1-A,YL2-A,1635,16.350,16.350
Invasion 1.5-2.5hr,D8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R2,YL2-A,,1551,15.510,15.510
Invasion 1.5-2.5hr,D8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R3,BL1-A,,195,1.950,1.950
Invasion 1.5-2.5hr,D8,R3,BL1-A,YL2-A,195,1.950,80.247
Invasion 1.5-2.5hr,D8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,GFP+,BL1-A,YL2-A,243,2.430,2.430
Invasion 1.5-2.5hr,D8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R4,FSC-A,SSC-A,20,0.200,0.200
Invasion 1.5-2.5hr,D8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D8,R1,FSC-A,FSC-H,4931,49.310,49.310
Invasion 1.5-2.5hr,D8,LG1,,,1635,16.350,16.350
Invasion 1.5-2.5hr,D9,GFP+,BL1-A,,4590,45.900,69.693
Invasion 1.5-2.5hr,D9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R1,BL1-A,,6586,65.860,65.860
Invasion 1.5-2.5hr,D9,mCh+,YL2-A,,313,3.130,4.753
Invasion 1.5-2.5hr,D9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R1,YL2-A,,6586,65.860,65.860
Invasion 1.5-2.5hr,D9,R1,FSC-H,SSC-H,6586,65.860,65.860
Invasion 1.5-2.5hr,D9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,mCherry-/GFP+,YL2-A,BL1-A,4615,46.150,70.073
Invasion 1.5-2.5hr,D9,mCherry+/GFP+,YL2-A,BL1-A,190,1.900,2.885
Invasion 1.5-2.5hr,D9,mCherry-/GFP-,YL2-A,BL1-A,791,7.910,12.010
Invasion 1.5-2.5hr,D9,mCherry+/GFP-,YL2-A,BL1-A,990,9.900,15.032
Invasion 1.5-2.5hr,D9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R1,YL2-A,BL1-A,6586,65.860,65.860
Invasion 1.5-2.5hr,D9,R2,BL1-A,YL2-A,176,1.760,56.230
Invasion 1.5-2.5hr,D9,R4,BL1-A,YL2-A,70,0.700,22.364
Invasion 1.5-2.5hr,D9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,mCh+,BL1-A,YL2-A,313,3.130,3.130
Invasion 1.5-2.5hr,D9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R2,YL2-A,,176,1.760,1.760
Invasion 1.5-2.5hr,D9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R3,BL1-A,,3718,37.180,37.180
Invasion 1.5-2.5hr,D9,R3,BL1-A,YL2-A,3718,37.180,81.002
Invasion 1.5-2.5hr,D9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,GFP+,BL1-A,YL2-A,4590,45.900,45.900
Invasion 1.5-2.5hr,D9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R4,FSC-A,SSC-A,70,0.700,0.700
Invasion 1.5-2.5hr,D9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D9,R1,FSC-A,FSC-H,6586,65.860,65.860
Invasion 1.5-2.5hr,D9,LG1,,,313,3.130,3.130
Invasion 1.5-2.5hr,D10,GFP+,BL1-A,,4116,41.160,60.264
Invasion 1.5-2.5hr,D10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R1,BL1-A,,6830,68.300,68.300
Invasion 1.5-2.5hr,D10,mCh+,YL2-A,,628,6.280,9.195
Invasion 1.5-2.5hr,D10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R1,YL2-A,,6830,68.300,68.300
Invasion 1.5-2.5hr,D10,R1,FSC-H,SSC-H,6830,68.300,68.300
Invasion 1.5-2.5hr,D10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,mCherry-/GFP+,YL2-A,BL1-A,3991,39.910,58.433
Invasion 1.5-2.5hr,D10,mCherry+/GFP+,YL2-A,BL1-A,294,2.940,4.305
Invasion 1.5-2.5hr,D10,mCherry-/GFP-,YL2-A,BL1-A,800,8.000,11.713
Invasion 1.5-2.5hr,D10,mCherry+/GFP-,YL2-A,BL1-A,1745,17.450,25.549
Invasion 1.5-2.5hr,D10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R1,YL2-A,BL1-A,6830,68.300,68.300
Invasion 1.5-2.5hr,D10,R2,BL1-A,YL2-A,378,3.780,60.191
Invasion 1.5-2.5hr,D10,R4,BL1-A,YL2-A,132,1.320,21.019
Invasion 1.5-2.5hr,D10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,mCh+,BL1-A,YL2-A,628,6.280,6.280
Invasion 1.5-2.5hr,D10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R2,YL2-A,,378,3.780,3.780
Invasion 1.5-2.5hr,D10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R3,BL1-A,,3192,31.920,31.920
Invasion 1.5-2.5hr,D10,R3,BL1-A,YL2-A,3192,31.920,77.551
Invasion 1.5-2.5hr,D10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,GFP+,BL1-A,YL2-A,4116,41.160,41.160
Invasion 1.5-2.5hr,D10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R4,FSC-A,SSC-A,132,1.320,1.320
Invasion 1.5-2.5hr,D10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D10,R1,FSC-A,FSC-H,6830,68.300,68.300
Invasion 1.5-2.5hr,D10,LG1,,,628,6.280,6.280
Invasion 1.5-2.5hr,D11,GFP+,BL1-A,,4073,40.730,70.127
Invasion 1.5-2.5hr,D11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R1,BL1-A,,5808,58.080,58.080
Invasion 1.5-2.5hr,D11,mCh+,YL2-A,,261,2.610,4.494
Invasion 1.5-2.5hr,D11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R1,YL2-A,,5808,58.080,58.080
Invasion 1.5-2.5hr,D11,R1,FSC-H,SSC-H,5808,58.080,58.080
Invasion 1.5-2.5hr,D11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,mCherry-/GFP+,YL2-A,BL1-A,4033,40.330,69.439
Invasion 1.5-2.5hr,D11,mCherry+/GFP+,YL2-A,BL1-A,104,1.040,1.791
Invasion 1.5-2.5hr,D11,mCherry-/GFP-,YL2-A,BL1-A,685,6.850,11.794
Invasion 1.5-2.5hr,D11,mCherry+/GFP-,YL2-A,BL1-A,986,9.860,16.977
Invasion 1.5-2.5hr,D11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R1,YL2-A,BL1-A,5808,58.080,58.080
Invasion 1.5-2.5hr,D11,R2,BL1-A,YL2-A,199,1.990,76.245
Invasion 1.5-2.5hr,D11,R4,BL1-A,YL2-A,25,0.250,9.579
Invasion 1.5-2.5hr,D11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,mCh+,BL1-A,YL2-A,261,2.610,2.610
Invasion 1.5-2.5hr,D11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R2,YL2-A,,199,1.990,1.990
Invasion 1.5-2.5hr,D11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R3,BL1-A,,3384,33.840,33.840
Invasion 1.5-2.5hr,D11,R3,BL1-A,YL2-A,3384,33.840,83.084
Invasion 1.5-2.5hr,D11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,GFP+,BL1-A,YL2-A,4073,40.730,40.730
Invasion 1.5-2.5hr,D11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R4,FSC-A,SSC-A,25,0.250,0.250
Invasion 1.5-2.5hr,D11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D11,R1,FSC-A,FSC-H,5808,58.080,58.080
Invasion 1.5-2.5hr,D11,LG1,,,261,2.610,2.610
Invasion 1.5-2.5hr,D12,GFP+,BL1-A,,517,5.170,7.576
Invasion 1.5-2.5hr,D12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R1,BL1-A,,6824,68.240,68.240
Invasion 1.5-2.5hr,D12,mCh+,YL2-A,,2288,22.880,33.529
Invasion 1.5-2.5hr,D12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R1,YL2-A,,6824,68.240,68.240
Invasion 1.5-2.5hr,D12,R1,FSC-H,SSC-H,6824,68.240,68.240
Invasion 1.5-2.5hr,D12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,mCherry-/GFP+,YL2-A,BL1-A,444,4.440,6.506
Invasion 1.5-2.5hr,D12,mCherry+/GFP+,YL2-A,BL1-A,97,0.970,1.421
Invasion 1.5-2.5hr,D12,mCherry-/GFP-,YL2-A,BL1-A,252,2.520,3.693
Invasion 1.5-2.5hr,D12,mCherry+/GFP-,YL2-A,BL1-A,6031,60.310,88.379
Invasion 1.5-2.5hr,D12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R1,YL2-A,BL1-A,6824,68.240,68.240
Invasion 1.5-2.5hr,D12,R2,BL1-A,YL2-A,2107,21.070,92.089
Invasion 1.5-2.5hr,D12,R4,BL1-A,YL2-A,39,0.390,1.705
Invasion 1.5-2.5hr,D12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,mCh+,BL1-A,YL2-A,2288,22.880,22.880
Invasion 1.5-2.5hr,D12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R2,YL2-A,,2107,21.070,21.070
Invasion 1.5-2.5hr,D12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R3,BL1-A,,349,3.490,3.490
Invasion 1.5-2.5hr,D12,R3,BL1-A,YL2-A,349,3.490,67.505
Invasion 1.5-2.5hr,D12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,GFP+,BL1-A,YL2-A,517,5.170,5.170
Invasion 1.5-2.5hr,D12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R4,FSC-A,SSC-A,39,0.390,0.390
Invasion 1.5-2.5hr,D12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,D12,R1,FSC-A,FSC-H,6824,68.240,68.240
Invasion 1.5-2.5hr,D12,LG1,,,2288,22.880,22.880
Invasion 1.5-2.5hr,E2,GFP+,BL1-A,,1968,19.680,50.696
Invasion 1.5-2.5hr,E2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R1,BL1-A,,3882,38.820,38.820
Invasion 1.5-2.5hr,E2,mCh+,YL2-A,,966,9.660,24.884
Invasion 1.5-2.5hr,E2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R1,YL2-A,,3882,38.820,38.820
Invasion 1.5-2.5hr,E2,R1,FSC-H,SSC-H,3882,38.820,38.820
Invasion 1.5-2.5hr,E2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,mCherry-/GFP+,YL2-A,BL1-A,1902,19.020,48.995
Invasion 1.5-2.5hr,E2,mCherry+/GFP+,YL2-A,BL1-A,186,1.860,4.791
Invasion 1.5-2.5hr,E2,mCherry-/GFP-,YL2-A,BL1-A,259,2.590,6.672
Invasion 1.5-2.5hr,E2,mCherry+/GFP-,YL2-A,BL1-A,1535,15.350,39.541
Invasion 1.5-2.5hr,E2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R1,YL2-A,BL1-A,3882,38.820,38.820
Invasion 1.5-2.5hr,E2,R2,BL1-A,YL2-A,791,7.910,81.884
Invasion 1.5-2.5hr,E2,R4,BL1-A,YL2-A,115,1.150,11.905
Invasion 1.5-2.5hr,E2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,mCh+,BL1-A,YL2-A,966,9.660,9.660
Invasion 1.5-2.5hr,E2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R2,YL2-A,,791,7.910,7.910
Invasion 1.5-2.5hr,E2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R3,BL1-A,,1424,14.240,14.240
Invasion 1.5-2.5hr,E2,R3,BL1-A,YL2-A,1424,14.240,72.358
Invasion 1.5-2.5hr,E2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,GFP+,BL1-A,YL2-A,1968,19.680,19.680
Invasion 1.5-2.5hr,E2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R4,FSC-A,SSC-A,115,1.150,1.150
Invasion 1.5-2.5hr,E2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E2,R1,FSC-A,FSC-H,3882,38.820,38.820
Invasion 1.5-2.5hr,E2,LG1,,,966,9.660,9.660
Invasion 1.5-2.5hr,E3,GFP+,BL1-A,,40,0.400,41.237
Invasion 1.5-2.5hr,E3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R1,BL1-A,,97,0.970,0.970
Invasion 1.5-2.5hr,E3,mCh+,YL2-A,,12,0.120,12.371
Invasion 1.5-2.5hr,E3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R1,YL2-A,,97,0.970,0.970
Invasion 1.5-2.5hr,E3,R1,FSC-H,SSC-H,97,0.970,0.970
Invasion 1.5-2.5hr,E3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,mCherry-/GFP+,YL2-A,BL1-A,40,0.400,41.237
Invasion 1.5-2.5hr,E3,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,1.031
Invasion 1.5-2.5hr,E3,mCherry-/GFP-,YL2-A,BL1-A,31,0.310,31.959
Invasion 1.5-2.5hr,E3,mCherry+/GFP-,YL2-A,BL1-A,25,0.250,25.773
Invasion 1.5-2.5hr,E3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R1,YL2-A,BL1-A,97,0.970,0.970
Invasion 1.5-2.5hr,E3,R2,BL1-A,YL2-A,11,0.110,91.667
Invasion 1.5-2.5hr,E3,R4,BL1-A,YL2-A,1,0.010,8.333
Invasion 1.5-2.5hr,E3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,mCh+,BL1-A,YL2-A,12,0.120,0.120
Invasion 1.5-2.5hr,E3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R2,YL2-A,,11,0.110,0.110
Invasion 1.5-2.5hr,E3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R3,BL1-A,,30,0.300,0.300
Invasion 1.5-2.5hr,E3,R3,BL1-A,YL2-A,30,0.300,75.000
Invasion 1.5-2.5hr,E3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,GFP+,BL1-A,YL2-A,40,0.400,0.400
Invasion 1.5-2.5hr,E3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R4,FSC-A,SSC-A,1,0.010,0.010
Invasion 1.5-2.5hr,E3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E3,R1,FSC-A,FSC-H,97,0.970,0.970
Invasion 1.5-2.5hr,E3,LG1,,,12,0.120,0.120
Invasion 1.5-2.5hr,E4,GFP+,BL1-A,,7,0.070,5.185
Invasion 1.5-2.5hr,E4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R1,BL1-A,,135,1.350,1.350
Invasion 1.5-2.5hr,E4,mCh+,YL2-A,,41,0.410,30.370
Invasion 1.5-2.5hr,E4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R1,YL2-A,,135,1.350,1.350
Invasion 1.5-2.5hr,E4,R1,FSC-H,SSC-H,135,1.350,1.350
Invasion 1.5-2.5hr,E4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,mCherry-/GFP+,YL2-A,BL1-A,7,0.070,5.185
Invasion 1.5-2.5hr,E4,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,E4,mCherry-/GFP-,YL2-A,BL1-A,24,0.240,17.778
Invasion 1.5-2.5hr,E4,mCherry+/GFP-,YL2-A,BL1-A,104,1.040,77.037
Invasion 1.5-2.5hr,E4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R1,YL2-A,BL1-A,135,1.350,1.350
Invasion 1.5-2.5hr,E4,R2,BL1-A,YL2-A,39,0.390,95.122
Invasion 1.5-2.5hr,E4,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,E4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,mCh+,BL1-A,YL2-A,41,0.410,0.410
Invasion 1.5-2.5hr,E4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R2,YL2-A,,39,0.390,0.390
Invasion 1.5-2.5hr,E4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R3,BL1-A,,6,0.060,0.060
Invasion 1.5-2.5hr,E4,R3,BL1-A,YL2-A,6,0.060,85.714
Invasion 1.5-2.5hr,E4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,GFP+,BL1-A,YL2-A,7,0.070,0.070
Invasion 1.5-2.5hr,E4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,E4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E4,R1,FSC-A,FSC-H,135,1.350,1.350
Invasion 1.5-2.5hr,E4,LG1,,,41,0.410,0.410
Invasion 1.5-2.5hr,E5,GFP+,BL1-A,,3477,34.770,60.585
Invasion 1.5-2.5hr,E5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R1,BL1-A,,5739,57.390,57.390
Invasion 1.5-2.5hr,E5,mCh+,YL2-A,,726,7.260,12.650
Invasion 1.5-2.5hr,E5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R1,YL2-A,,5739,57.390,57.390
Invasion 1.5-2.5hr,E5,R1,FSC-H,SSC-H,5739,57.390,57.390
Invasion 1.5-2.5hr,E5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,mCherry-/GFP+,YL2-A,BL1-A,3662,36.620,63.809
Invasion 1.5-2.5hr,E5,mCherry+/GFP+,YL2-A,BL1-A,324,3.240,5.646
Invasion 1.5-2.5hr,E5,mCherry-/GFP-,YL2-A,BL1-A,556,5.560,9.688
Invasion 1.5-2.5hr,E5,mCherry+/GFP-,YL2-A,BL1-A,1197,11.970,20.857
Invasion 1.5-2.5hr,E5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R1,YL2-A,BL1-A,5739,57.390,57.390
Invasion 1.5-2.5hr,E5,R2,BL1-A,YL2-A,431,4.310,59.366
Invasion 1.5-2.5hr,E5,R4,BL1-A,YL2-A,163,1.630,22.452
Invasion 1.5-2.5hr,E5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,mCh+,BL1-A,YL2-A,726,7.260,7.260
Invasion 1.5-2.5hr,E5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R2,YL2-A,,431,4.310,4.310
Invasion 1.5-2.5hr,E5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R3,BL1-A,,2552,25.520,25.520
Invasion 1.5-2.5hr,E5,R3,BL1-A,YL2-A,2552,25.520,73.397
Invasion 1.5-2.5hr,E5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,GFP+,BL1-A,YL2-A,3477,34.770,34.770
Invasion 1.5-2.5hr,E5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R4,FSC-A,SSC-A,163,1.630,1.630
Invasion 1.5-2.5hr,E5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E5,R1,FSC-A,FSC-H,5739,57.390,57.390
Invasion 1.5-2.5hr,E5,LG1,,,726,7.260,7.260
Invasion 1.5-2.5hr,E6,GFP+,BL1-A,,1471,14.710,60.485
Invasion 1.5-2.5hr,E6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R1,BL1-A,,2432,24.320,24.320
Invasion 1.5-2.5hr,E6,mCh+,YL2-A,,302,3.020,12.418
Invasion 1.5-2.5hr,E6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R1,YL2-A,,2432,24.320,24.320
Invasion 1.5-2.5hr,E6,R1,FSC-H,SSC-H,2432,24.320,24.320
Invasion 1.5-2.5hr,E6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,mCherry-/GFP+,YL2-A,BL1-A,1517,15.170,62.377
Invasion 1.5-2.5hr,E6,mCherry+/GFP+,YL2-A,BL1-A,47,0.470,1.933
Invasion 1.5-2.5hr,E6,mCherry-/GFP-,YL2-A,BL1-A,225,2.250,9.252
Invasion 1.5-2.5hr,E6,mCherry+/GFP-,YL2-A,BL1-A,643,6.430,26.439
Invasion 1.5-2.5hr,E6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R1,YL2-A,BL1-A,2432,24.320,24.320
Invasion 1.5-2.5hr,E6,R2,BL1-A,YL2-A,262,2.620,86.755
Invasion 1.5-2.5hr,E6,R4,BL1-A,YL2-A,28,0.280,9.272
Invasion 1.5-2.5hr,E6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,mCh+,BL1-A,YL2-A,302,3.020,3.020
Invasion 1.5-2.5hr,E6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R2,YL2-A,,262,2.620,2.620
Invasion 1.5-2.5hr,E6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R3,BL1-A,,1185,11.850,11.850
Invasion 1.5-2.5hr,E6,R3,BL1-A,YL2-A,1185,11.850,80.557
Invasion 1.5-2.5hr,E6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,GFP+,BL1-A,YL2-A,1471,14.710,14.710
Invasion 1.5-2.5hr,E6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R4,FSC-A,SSC-A,28,0.280,0.280
