Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 3-4hrs,E8,mCh+,BL1-A,YL2-A,1603,16.030,16.030
Invasion 3-4hrs,E8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E8,R2,YL2-A,,1434,14.340,14.340
Invasion 3-4hrs,E8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E8,R3,BL1-A,,629,6.290,6.290
Invasion 3-4hrs,E8,R3,BL1-A,YL2-A,629,6.290,80.952
Invasion 3-4hrs,E8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E8,GFP+,BL1-A,YL2-A,777,7.770,7.770
Invasion 3-4hrs,E8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E8,R4,FSC-A,SSC-A,38,0.380,0.380
Invasion 3-4hrs,E8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E8,R1,FSC-A,FSC-H,4024,40.240,40.240
Invasion 3-4hrs,E8,LG1,,,1603,16.030,16.030
Invasion 3-4hrs,E9,GFP+,BL1-A,,3065,30.650,60.181
Invasion 3-4hrs,E9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E9,R1,BL1-A,,5093,50.930,50.930
Invasion 3-4hrs,E9,mCh+,YL2-A,,471,4.710,9.248
Invasion 3-4hrs,E9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E9,R1,YL2-A,,5093,50.930,50.930
Invasion 3-4hrs,E9,R1,FSC-H,SSC-H,5093,50.930,50.930
Invasion 3-4hrs,E9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E9,mCherry-/GFP+,YL2-A,BL1-A,3028,30.280,59.454
Invasion 3-4hrs,E9,mCherry+/GFP+,YL2-A,BL1-A,203,2.030,3.986
Invasion 3-4hrs,E9,mCherry-/GFP-,YL2-A,BL1-A,472,4.720,9.268
Invasion 3-4hrs,E9,mCherry+/GFP-,YL2-A,BL1-A,1390,13.900,27.292
Invasion 3-4hrs,E9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E9,R1,YL2-A,BL1-A,5093,50.930,50.930
Invasion 3-4hrs,E9,R2,BL1-A,YL2-A,335,3.350,71.125
Invasion 3-4hrs,E9,R4,BL1-A,YL2-A,82,0.820,17.410
Invasion 3-4hrs,E9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E9,mCh+,BL1-A,YL2-A,471,4.710,4.710
Invasion 3-4hrs,E9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E9,R2,YL2-A,,335,3.350,3.350
Invasion 3-4hrs,E9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E9,R3,BL1-A,,2393,23.930,23.930
Invasion 3-4hrs,E9,R3,BL1-A,YL2-A,2393,23.930,78.075
Invasion 3-4hrs,E9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E9,GFP+,BL1-A,YL2-A,3065,30.650,30.650
Invasion 3-4hrs,E9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E9,R4,FSC-A,SSC-A,82,0.820,0.820
Invasion 3-4hrs,E9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E9,R1,FSC-A,FSC-H,5093,50.930,50.930
Invasion 3-4hrs,E9,LG1,,,471,4.710,4.710
Invasion 3-4hrs,E10,GFP+,BL1-A,,2819,28.190,68.806
Invasion 3-4hrs,E10,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E10,R1,BL1-A,,4097,40.970,40.970
Invasion 3-4hrs,E10,mCh+,YL2-A,,301,3.010,7.347
Invasion 3-4hrs,E10,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E10,R1,YL2-A,,4097,40.970,40.970
Invasion 3-4hrs,E10,R1,FSC-H,SSC-H,4097,40.970,40.970
Invasion 3-4hrs,E10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E10,mCherry-/GFP+,YL2-A,BL1-A,2802,28.020,68.392
Invasion 3-4hrs,E10,mCherry+/GFP+,YL2-A,BL1-A,74,0.740,1.806
Invasion 3-4hrs,E10,mCherry-/GFP-,YL2-A,BL1-A,419,4.190,10.227
Invasion 3-4hrs,E10,mCherry+/GFP-,YL2-A,BL1-A,802,8.020,19.575
Invasion 3-4hrs,E10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E10,R1,YL2-A,BL1-A,4097,40.970,40.970
Invasion 3-4hrs,E10,R2,BL1-A,YL2-A,253,2.530,84.053
Invasion 3-4hrs,E10,R4,BL1-A,YL2-A,33,0.330,10.963
Invasion 3-4hrs,E10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E10,mCh+,BL1-A,YL2-A,301,3.010,3.010
Invasion 3-4hrs,E10,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E10,R2,YL2-A,,253,2.530,2.530
Invasion 3-4hrs,E10,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E10,R3,BL1-A,,2296,22.960,22.960
Invasion 3-4hrs,E10,R3,BL1-A,YL2-A,2296,22.960,81.447
Invasion 3-4hrs,E10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E10,GFP+,BL1-A,YL2-A,2819,28.190,28.190
Invasion 3-4hrs,E10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E10,R4,FSC-A,SSC-A,33,0.330,0.330
Invasion 3-4hrs,E10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E10,R1,FSC-A,FSC-H,4097,40.970,40.970
Invasion 3-4hrs,E10,LG1,,,301,3.010,3.010
Invasion 3-4hrs,E11,GFP+,BL1-A,,4413,44.130,74.019
Invasion 3-4hrs,E11,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E11,R1,BL1-A,,5962,59.620,59.620
Invasion 3-4hrs,E11,mCh+,YL2-A,,276,2.760,4.629
Invasion 3-4hrs,E11,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E11,R1,YL2-A,,5962,59.620,59.620
Invasion 3-4hrs,E11,R1,FSC-H,SSC-H,5962,59.620,59.620
Invasion 3-4hrs,E11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E11,mCherry-/GFP+,YL2-A,BL1-A,4365,43.650,73.214
Invasion 3-4hrs,E11,mCherry+/GFP+,YL2-A,BL1-A,107,1.070,1.795
Invasion 3-4hrs,E11,mCherry-/GFP-,YL2-A,BL1-A,528,5.280,8.856
Invasion 3-4hrs,E11,mCherry+/GFP-,YL2-A,BL1-A,962,9.620,16.136
Invasion 3-4hrs,E11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E11,R1,YL2-A,BL1-A,5962,59.620,59.620
Invasion 3-4hrs,E11,R2,BL1-A,YL2-A,204,2.040,73.913
Invasion 3-4hrs,E11,R4,BL1-A,YL2-A,35,0.350,12.681
Invasion 3-4hrs,E11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E11,mCh+,BL1-A,YL2-A,276,2.760,2.760
Invasion 3-4hrs,E11,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E11,R2,YL2-A,,204,2.040,2.040
Invasion 3-4hrs,E11,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E11,R3,BL1-A,,3656,36.560,36.560
Invasion 3-4hrs,E11,R3,BL1-A,YL2-A,3656,36.560,82.846
Invasion 3-4hrs,E11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E11,GFP+,BL1-A,YL2-A,4413,44.130,44.130
Invasion 3-4hrs,E11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E11,R4,FSC-A,SSC-A,35,0.350,0.350
Invasion 3-4hrs,E11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E11,R1,FSC-A,FSC-H,5962,59.620,59.620
Invasion 3-4hrs,E11,LG1,,,276,2.760,2.760
Invasion 3-4hrs,E12,GFP+,BL1-A,,1048,10.480,21.185
Invasion 3-4hrs,E12,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E12,R1,BL1-A,,4947,49.470,49.470
Invasion 3-4hrs,E12,mCh+,YL2-A,,1964,19.640,39.701
Invasion 3-4hrs,E12,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E12,R1,YL2-A,,4947,49.470,49.470
Invasion 3-4hrs,E12,R1,FSC-H,SSC-H,4947,49.470,49.470
Invasion 3-4hrs,E12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,E12,mCherry-/GFP+,YL2-A,BL1-A,976,9.760,19.729
Invasion 3-4hrs,E12,mCherry+/GFP+,YL2-A,BL1-A,95,0.950,1.920
Invasion 3-4hrs,E12,mCherry-/GFP-,YL2-A,BL1-A,183,1.830,3.699
Invasion 3-4hrs,E12,mCherry+/GFP-,YL2-A,BL1-A,3693,36.930,74.651
Invasion 3-4hrs,E12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,E12,R1,YL2-A,BL1-A,4947,49.470,49.470
Invasion 3-4hrs,E12,R2,BL1-A,YL2-A,1781,17.810,90.682
Invasion 3-4hrs,E12,R4,BL1-A,YL2-A,47,0.470,2.393
Invasion 3-4hrs,E12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E12,mCh+,BL1-A,YL2-A,1964,19.640,19.640
Invasion 3-4hrs,E12,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,E12,R2,YL2-A,,1781,17.810,17.810
Invasion 3-4hrs,E12,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,E12,R3,BL1-A,,823,8.230,8.230
Invasion 3-4hrs,E12,R3,BL1-A,YL2-A,823,8.230,78.531
Invasion 3-4hrs,E12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,E12,GFP+,BL1-A,YL2-A,1048,10.480,10.480
Invasion 3-4hrs,E12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,E12,R4,FSC-A,SSC-A,47,0.470,0.470
Invasion 3-4hrs,E12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,E12,R1,FSC-A,FSC-H,4947,49.470,49.470
Invasion 3-4hrs,E12,LG1,,,1964,19.640,19.640
Invasion 3-4hrs,F2,GFP+,BL1-A,,115,1.150,39.931
Invasion 3-4hrs,F2,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F2,R1,BL1-A,,288,2.880,2.880
Invasion 3-4hrs,F2,mCh+,YL2-A,,130,1.300,45.139
Invasion 3-4hrs,F2,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F2,R1,YL2-A,,288,2.880,2.880
Invasion 3-4hrs,F2,R1,FSC-H,SSC-H,288,2.880,2.880
Invasion 3-4hrs,F2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F2,mCherry-/GFP+,YL2-A,BL1-A,125,1.250,43.403
Invasion 3-4hrs,F2,mCherry+/GFP+,YL2-A,BL1-A,2,0.020,0.694
Invasion 3-4hrs,F2,mCherry-/GFP-,YL2-A,BL1-A,22,0.220,7.639
Invasion 3-4hrs,F2,mCherry+/GFP-,YL2-A,BL1-A,139,1.390,48.264
Invasion 3-4hrs,F2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F2,R1,YL2-A,BL1-A,288,2.880,2.880
Invasion 3-4hrs,F2,R2,BL1-A,YL2-A,123,1.230,94.615
Invasion 3-4hrs,F2,R4,BL1-A,YL2-A,2,0.020,1.538
Invasion 3-4hrs,F2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F2,mCh+,BL1-A,YL2-A,130,1.300,1.300
Invasion 3-4hrs,F2,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F2,R2,YL2-A,,123,1.230,1.230
Invasion 3-4hrs,F2,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F2,R3,BL1-A,,81,0.810,0.810
Invasion 3-4hrs,F2,R3,BL1-A,YL2-A,81,0.810,70.435
Invasion 3-4hrs,F2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F2,GFP+,BL1-A,YL2-A,115,1.150,1.150
Invasion 3-4hrs,F2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F2,R4,FSC-A,SSC-A,2,0.020,0.020
Invasion 3-4hrs,F2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F2,R1,FSC-A,FSC-H,288,2.880,2.880
Invasion 3-4hrs,F2,LG1,,,130,1.300,1.300
Invasion 3-4hrs,F3,GFP+,BL1-A,,588,5.880,41.148
Invasion 3-4hrs,F3,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F3,R1,BL1-A,,1429,14.290,14.290
Invasion 3-4hrs,F3,mCh+,YL2-A,,364,3.640,25.472
Invasion 3-4hrs,F3,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F3,R1,YL2-A,,1429,14.290,14.290
Invasion 3-4hrs,F3,R1,FSC-H,SSC-H,1429,14.290,14.290
Invasion 3-4hrs,F3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F3,mCherry-/GFP+,YL2-A,BL1-A,584,5.840,40.868
Invasion 3-4hrs,F3,mCherry+/GFP+,YL2-A,BL1-A,26,0.260,1.819
Invasion 3-4hrs,F3,mCherry-/GFP-,YL2-A,BL1-A,87,0.870,6.088
Invasion 3-4hrs,F3,mCherry+/GFP-,YL2-A,BL1-A,732,7.320,51.225
Invasion 3-4hrs,F3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F3,R1,YL2-A,BL1-A,1429,14.290,14.290
Invasion 3-4hrs,F3,R2,BL1-A,YL2-A,335,3.350,92.033
Invasion 3-4hrs,F3,R4,BL1-A,YL2-A,14,0.140,3.846
Invasion 3-4hrs,F3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F3,mCh+,BL1-A,YL2-A,364,3.640,3.640
Invasion 3-4hrs,F3,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F3,R2,YL2-A,,335,3.350,3.350
Invasion 3-4hrs,F3,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F3,R3,BL1-A,,457,4.570,4.570
Invasion 3-4hrs,F3,R3,BL1-A,YL2-A,457,4.570,77.721
Invasion 3-4hrs,F3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F3,GFP+,BL1-A,YL2-A,588,5.880,5.880
Invasion 3-4hrs,F3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F3,R4,FSC-A,SSC-A,14,0.140,0.140
Invasion 3-4hrs,F3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F3,R1,FSC-A,FSC-H,1429,14.290,14.290
Invasion 3-4hrs,F3,LG1,,,364,3.640,3.640
Invasion 3-4hrs,F4,GFP+,BL1-A,,669,6.690,13.609
Invasion 3-4hrs,F4,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F4,R1,BL1-A,,4916,49.160,49.160
Invasion 3-4hrs,F4,mCh+,YL2-A,,1180,11.800,24.003
Invasion 3-4hrs,F4,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F4,R1,YL2-A,,4916,49.160,49.160
Invasion 3-4hrs,F4,R1,FSC-H,SSC-H,4916,49.160,49.160
Invasion 3-4hrs,F4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F4,mCherry-/GFP+,YL2-A,BL1-A,612,6.120,12.449
Invasion 3-4hrs,F4,mCherry+/GFP+,YL2-A,BL1-A,72,0.720,1.465
Invasion 3-4hrs,F4,mCherry-/GFP-,YL2-A,BL1-A,206,2.060,4.190
Invasion 3-4hrs,F4,mCherry+/GFP-,YL2-A,BL1-A,4026,40.260,81.896
Invasion 3-4hrs,F4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F4,R1,YL2-A,BL1-A,4916,49.160,49.160
Invasion 3-4hrs,F4,R2,BL1-A,YL2-A,1109,11.090,93.983
Invasion 3-4hrs,F4,R4,BL1-A,YL2-A,31,0.310,2.627
Invasion 3-4hrs,F4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F4,mCh+,BL1-A,YL2-A,1180,11.800,11.800
Invasion 3-4hrs,F4,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F4,R2,YL2-A,,1109,11.090,11.090
Invasion 3-4hrs,F4,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F4,R3,BL1-A,,450,4.500,4.500
Invasion 3-4hrs,F4,R3,BL1-A,YL2-A,450,4.500,67.265
Invasion 3-4hrs,F4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F4,GFP+,BL1-A,YL2-A,669,6.690,6.690
Invasion 3-4hrs,F4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F4,R4,FSC-A,SSC-A,31,0.310,0.310
Invasion 3-4hrs,F4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F4,R1,FSC-A,FSC-H,4916,49.160,49.160
Invasion 3-4hrs,F4,LG1,,,1180,11.800,11.800
Invasion 3-4hrs,F5,GFP+,BL1-A,,3684,36.840,59.171
Invasion 3-4hrs,F5,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F5,R1,BL1-A,,6226,62.260,62.260
Invasion 3-4hrs,F5,mCh+,YL2-A,,672,6.720,10.793
Invasion 3-4hrs,F5,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F5,R1,YL2-A,,6226,62.260,62.260
Invasion 3-4hrs,F5,R1,FSC-H,SSC-H,6226,62.260,62.260
Invasion 3-4hrs,F5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F5,mCherry-/GFP+,YL2-A,BL1-A,3582,35.820,57.533
Invasion 3-4hrs,F5,mCherry+/GFP+,YL2-A,BL1-A,363,3.630,5.830
Invasion 3-4hrs,F5,mCherry-/GFP-,YL2-A,BL1-A,599,5.990,9.621
Invasion 3-4hrs,F5,mCherry+/GFP-,YL2-A,BL1-A,1682,16.820,27.016
Invasion 3-4hrs,F5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F5,R1,YL2-A,BL1-A,6226,62.260,62.260
Invasion 3-4hrs,F5,R2,BL1-A,YL2-A,404,4.040,60.119
Invasion 3-4hrs,F5,R4,BL1-A,YL2-A,158,1.580,23.512
Invasion 3-4hrs,F5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F5,mCh+,BL1-A,YL2-A,672,6.720,6.720
Invasion 3-4hrs,F5,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F5,R2,YL2-A,,404,4.040,4.040
Invasion 3-4hrs,F5,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F5,R3,BL1-A,,2709,27.090,27.090
Invasion 3-4hrs,F5,R3,BL1-A,YL2-A,2709,27.090,73.534
Invasion 3-4hrs,F5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F5,GFP+,BL1-A,YL2-A,3684,36.840,36.840
Invasion 3-4hrs,F5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F5,R4,FSC-A,SSC-A,158,1.580,1.580
Invasion 3-4hrs,F5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F5,R1,FSC-A,FSC-H,6226,62.260,62.260
Invasion 3-4hrs,F5,LG1,,,672,6.720,6.720
Invasion 3-4hrs,F6,GFP+,BL1-A,,4433,44.330,74.996
Invasion 3-4hrs,F6,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F6,R1,BL1-A,,5911,59.110,59.110
Invasion 3-4hrs,F6,mCh+,YL2-A,,387,3.870,6.547
Invasion 3-4hrs,F6,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F6,R1,YL2-A,,5911,59.110,59.110
Invasion 3-4hrs,F6,R1,FSC-H,SSC-H,5911,59.110,59.110
Invasion 3-4hrs,F6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F6,mCherry-/GFP+,YL2-A,BL1-A,4456,44.560,75.385
Invasion 3-4hrs,F6,mCherry+/GFP+,YL2-A,BL1-A,153,1.530,2.588
Invasion 3-4hrs,F6,mCherry-/GFP-,YL2-A,BL1-A,572,5.720,9.677
Invasion 3-4hrs,F6,mCherry+/GFP-,YL2-A,BL1-A,730,7.300,12.350
Invasion 3-4hrs,F6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F6,R1,YL2-A,BL1-A,5911,59.110,59.110
Invasion 3-4hrs,F6,R2,BL1-A,YL2-A,248,2.480,64.083
Invasion 3-4hrs,F6,R4,BL1-A,YL2-A,84,0.840,21.705
Invasion 3-4hrs,F6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F6,mCh+,BL1-A,YL2-A,387,3.870,3.870
Invasion 3-4hrs,F6,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F6,R2,YL2-A,,248,2.480,2.480
Invasion 3-4hrs,F6,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F6,R3,BL1-A,,3603,36.030,36.030
Invasion 3-4hrs,F6,R3,BL1-A,YL2-A,3603,36.030,81.277
Invasion 3-4hrs,F6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F6,GFP+,BL1-A,YL2-A,4433,44.330,44.330
Invasion 3-4hrs,F6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F6,R4,FSC-A,SSC-A,84,0.840,0.840
Invasion 3-4hrs,F6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F6,R1,FSC-A,FSC-H,5911,59.110,59.110
Invasion 3-4hrs,F6,LG1,,,387,3.870,3.870
Invasion 3-4hrs,F7,GFP+,BL1-A,,2738,27.380,47.118
Invasion 3-4hrs,F7,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F7,R1,BL1-A,,5811,58.110,58.110
Invasion 3-4hrs,F7,mCh+,YL2-A,,948,9.480,16.314
Invasion 3-4hrs,F7,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F7,R1,YL2-A,,5811,58.110,58.110
Invasion 3-4hrs,F7,R1,FSC-H,SSC-H,5811,58.110,58.110
Invasion 3-4hrs,F7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F7,mCherry-/GFP+,YL2-A,BL1-A,2553,25.530,43.934
Invasion 3-4hrs,F7,mCherry+/GFP+,YL2-A,BL1-A,259,2.590,4.457
Invasion 3-4hrs,F7,mCherry-/GFP-,YL2-A,BL1-A,383,3.830,6.591
Invasion 3-4hrs,F7,mCherry+/GFP-,YL2-A,BL1-A,2616,26.160,45.018
Invasion 3-4hrs,F7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F7,R1,YL2-A,BL1-A,5811,58.110,58.110
Invasion 3-4hrs,F7,R2,BL1-A,YL2-A,728,7.280,76.793
Invasion 3-4hrs,F7,R4,BL1-A,YL2-A,126,1.260,13.291
Invasion 3-4hrs,F7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F7,mCh+,BL1-A,YL2-A,948,9.480,9.480
Invasion 3-4hrs,F7,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F7,R2,YL2-A,,728,7.280,7.280
Invasion 3-4hrs,F7,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F7,R3,BL1-A,,2099,20.990,20.990
Invasion 3-4hrs,F7,R3,BL1-A,YL2-A,2099,20.990,76.662
Invasion 3-4hrs,F7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F7,GFP+,BL1-A,YL2-A,2738,27.380,27.380
Invasion 3-4hrs,F7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F7,R4,FSC-A,SSC-A,126,1.260,1.260
Invasion 3-4hrs,F7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F7,R1,FSC-A,FSC-H,5811,58.110,58.110
Invasion 3-4hrs,F7,LG1,,,948,9.480,9.480
Invasion 3-4hrs,F8,GFP+,BL1-A,,496,4.960,13.901
Invasion 3-4hrs,F8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F8,R1,BL1-A,,3568,35.680,35.680
Invasion 3-4hrs,F8,mCh+,YL2-A,,1241,12.410,34.781
Invasion 3-4hrs,F8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F8,R1,YL2-A,,3568,35.680,35.680
Invasion 3-4hrs,F8,R1,FSC-H,SSC-H,3568,35.680,35.680
Invasion 3-4hrs,F8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F8,mCherry-/GFP+,YL2-A,BL1-A,467,4.670,13.089
Invasion 3-4hrs,F8,mCherry+/GFP+,YL2-A,BL1-A,40,0.400,1.121
Invasion 3-4hrs,F8,mCherry-/GFP-,YL2-A,BL1-A,115,1.150,3.223
Invasion 3-4hrs,F8,mCherry+/GFP-,YL2-A,BL1-A,2946,29.460,82.567
Invasion 3-4hrs,F8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F8,R1,YL2-A,BL1-A,3568,35.680,35.680
Invasion 3-4hrs,F8,R2,BL1-A,YL2-A,1184,11.840,95.407
Invasion 3-4hrs,F8,R4,BL1-A,YL2-A,21,0.210,1.692
Invasion 3-4hrs,F8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F8,mCh+,BL1-A,YL2-A,1241,12.410,12.410
Invasion 3-4hrs,F8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F8,R2,YL2-A,,1184,11.840,11.840
Invasion 3-4hrs,F8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F8,R3,BL1-A,,396,3.960,3.960
Invasion 3-4hrs,F8,R3,BL1-A,YL2-A,396,3.960,79.839
Invasion 3-4hrs,F8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F8,GFP+,BL1-A,YL2-A,496,4.960,4.960
Invasion 3-4hrs,F8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F8,R4,FSC-A,SSC-A,21,0.210,0.210
Invasion 3-4hrs,F8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F8,R1,FSC-A,FSC-H,3568,35.680,35.680
Invasion 3-4hrs,F8,LG1,,,1241,12.410,12.410
Invasion 3-4hrs,F9,GFP+,BL1-A,,1607,16.070,59.299
Invasion 3-4hrs,F9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F9,R1,BL1-A,,2710,27.100,27.100
